Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Disease	C0279602	Fibroblastic osteosarcoma	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C0747273	Malignant tumour of parotid gland	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C2875313	Severe [Duchenne] muscular dystrophy	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	DMD
Disease	OMIN:258315	OMODYSPLASIA 1; OMOD1	OMIM	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	GPC6
Disease	C1859973	Adrenocortical Carcinoma, Pediatric	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	cv:C1835044	Cutaneous malignant melanoma 2	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	CDKN2A
Disease	cv:C2700438	Major affective disorder 7	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	XBP1
Disease	cv:C0035335	Retinoblastoma	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	RB1
Disease	C0016510	Foot Diseases	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C1707441	Colorectal Small Cell Neuroendocrine Carcinoma	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C0272293	Chronic idiopathic thrombocytopenic purpura	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C3826424	Neural tube--Abnormalities	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C0346903	Malignant neoplasm of cerebrum	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C3807521	AMYOTROPHIC LATERAL SCLEROSIS 21	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	MATR3
Disease	C1541317	Adult Gliosarcoma	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	cv:C0013264	Duchenne muscular dystrophy	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	DMD
Disease	cv:CN189553	Epileptic encephalopathy, early infantile, 24	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	HCN1
Disease	cv:CN225711	Thrombocytopenia 5	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	ETV6
Disease	cv:C2677504	Autism 15	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	CNTNAP2
Disease	C1838656	Macrocytosis, Familial	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	ETV6
Disease	C1456326	Selective mutism specific to childhood and adolescence	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	CNTNAP2
Disease	C1332608	Astrocytoma of brain stem	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	CDKN2A
Disease	cv:C0149925	Small cell cancer of the lung	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	RB1
Disease	OMIN:610954	PITT-HOPKINS SYNDROME; PTHS	OMIM	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TCF4
Disease	C0238232	Polyp of larynx	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C3163843	Chondrosarcoma of bone	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C1370962	Prostate cancer stage C	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C0267008	Erythroplakia of mouth	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C1835931	ALPHA/BETA T-CELL LYMPHOPENIA WITH GAMMA/DELTA T-CELL EXPANSION, SEVERE CYTOMEGALOVIRUS INFECTION, AND AUTOIMMUNITY	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	RAG1
Disease	C0334365	Mucinous cystic tumor of borderline malignancy	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C1838547	MELANOMA-PANCREATIC CANCER SYNDROME	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	CDKN2A
Disease	OMIN:155755	MELANOMA-ASTROCYTOMA SYNDROME	OMIM	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	CDKN2A
Disease	cv:C1835398	Li-Fraumeni syndrome 1	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	OMIN:132900	AORTIC ANEURYSM, FAMILIAL THORACIC 4; AAT4	OMIM	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	MYH11
Disease	C1333085	Colon Carcinoma Metastatic in the Liver	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C3280524	SCHIZOPHRENIA 17	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	NRXN1
Disease	C0519095	tuberculosis chronic pulmonary	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	FHIT
Disease	C1517444	Ganglioneuroblastoma, Intermixed	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	MYCN
Disease	cv:C3151461	Lissencephaly 4	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	NDE1
Disease	C3151442	DYSKERATOSIS CONGENITA, AUTOSOMAL RECESSIVE, 3	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	WRAP53
Disease	cv:CN128796	Dilated cardiomyopathy 3B	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	DMD
Disease	C1510426	choroid plexus carcinoma, childhood	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C0238137	Gallbladder adenoma	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C0345602	Parotid Gland Carcinoma	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C3698226	Noninvasive carcinoma ex pleomorphic adenoma	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	OMIN:609889	ALPHA/BETA T-CELL LYMPHOPENIA WITH GAMMA/DELTA T-CELL EXPANSION, SEVERE CYTOMEGALOVIRUS INFECTION, AND AUTOIMMUNITY	OMIM	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	RAG1
Disease	OMIN:601399	PLATELET DISORDER, FAMILIAL, WITH ASSOCIATED MYELOID MALIGNANCY	OMIM	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	RUNX1
Disease	C3164096	Sarcoma of mesentery	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	CBFB
Disease	C0796159	Mental retardation Smith Fineman Myers type	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	ATRX
Disease	C0856823	Undifferentiated type acute leukemia	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	KMT2A
Disease	C3809651	INFANTILE LIVER FAILURE SYNDROME 2	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	NBAS
Disease	C1739405	CML progression	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	ABL1
Disease	C1266178	Gliofibroma	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C4015537	THROMBOCYTOPENIA 5	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	ETV6
Disease	C3539003	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE VI	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	DST
Disease	C1333396	Endometrial Squamous Cell Carcinoma	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	OMIN:608232	LEUKEMIA, CHRONIC MYELOID; CML	OMIM	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	BCR
Disease	C0085412	Encephalitozoonosis	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C4225173	IMMUNODEFICIENCY, COMMON VARIABLE, 13	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	IKZF1
Disease	OMIN:611452	HYPOTRICHOSIS, LOCALIZED, AUTOSOMAL RECESSIVE 3; LAH3	OMIM	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	LPAR6
Disease	C1334820	Multifocal osteosarcoma	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C1841973	Pseudohermaphroditism, Female, With Hypokalemia, Due To Glucocorticoid Resistance	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	NR3C1
Disease	cv:C1850318	Omodysplasia 1	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	GPC6
Disease	C0236818	Selective Mutism	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	CNTNAP2
Disease	C0341189	Reactive gastritis	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C0339304	Neoplasm of cornea	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	CDKN2A
Disease	C2986664	Multicentric Breast Carcinoma	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C0280251	stage, chronic myelogenous leukemia	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	ABL1
Disease	cv:C0023473	Chronic myeloid leukemia	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	BCR
Disease	C0345992	Pilar tumor	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	cv:C0585216	Acquired hemoglobin H disease	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	ATRX
Disease	cv:C3280524	Schizophrenia 17	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	NRXN1
Disease	cv:C2677567	Dystonia 16	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	PRKRA
Disease	cv:C1864887	Cortical dysplasia-focal epilepsy syndrome	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	CNTNAP2
Disease	C0740083	Carcinoma of glottis	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C1848435	WOOLLY HAIR, AUTOSOMAL RECESSIVE 1, WITH OR WITHOUT HYPOTRICHOSIS	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	LPAR6
Disease	C1266168	Malignant tenosynovial giant cell tumor	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	CDKN2A
Disease	C4014531	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 24	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	HCN1
Disease	C0278513	Stage IIIB Breast Carcinoma	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	cv:C2931822	Nasopharyngeal carcinoma	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C1835044	MELANOMA, CUTANEOUS MALIGNANT, SUSCEPTIBILITY TO, 2	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	CDKN2A
Disease	C0751528	Stuttering, Childhood	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	CNTNAP2
Disease	C4041194	Lesion of fallopian tube	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C1336257	Stage 3 Neuroblastoma	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	MYCN
Disease	OMIN:180200	RETINOBLASTOMA; RB1	OMIM	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	RB1
Disease	C0153340	Cancer of Lip	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C3808494	CHROMOSOME 2p16.3 DELETION SYNDROME	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	NRXN1
Disease	20090422:Poduslo	Successful cognitive aging	GWAS	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	LRP1B
Disease	cv:C0796068	Feingold syndrome 1	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	MYCN
Disease	OMIN:309580	MENTAL RETARDATION-HYPOTONIC FACIES SYNDROME, X-LINKED, 1; MRXHF1	OMIM	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	ATRX
Disease	cv:C3151442	Dyskeratosis congenita, autosomal recessive, 3	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	WRAP53
Disease	cv:C3280479	Pitt-Hopkins-like syndrome 2	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	NRXN1
Disease	C0935681	Non-Hematologic Malignancy	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	BCR
Disease	C0334252	Squamous cell carcinoma, microinvasive	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	OMIN:278150	WOOLLY HAIR, AUTOSOMAL RECESSIVE 1; ARWH1	OMIM	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	LPAR6
Disease	C4225202	LAMB-SHAFFER SYNDROME	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	SOX5
Disease	20081125:Schormair	Restless legs syndrome	GWAS	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	PTPRD
Disease	OMIN:301040	ALPHA-THALASSEMIA/MENTAL RETARDATION SYNDROME, NONDELETION TYPE, X-LINKED; ATRX	OMIM	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	ATRX
Disease	cv:CN188274	Mental retardation, autosomal dominant 26	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	AUTS2
Disease	OMIN:236700	MCKUSICK-KAUFMAN SYNDROME; MKKS	OMIM	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	MKKS
Disease	C4014435	MENTAL RETARDATION, AUTOSOMAL DOMINANT 26	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	AUTS2
Disease	cv:C1851504	Aortic aneurysm, familial thoracic 4	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	MYH11
Disease	C0008298	Polyp in nasopharynx	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	CDKN2A
Disease	C1855472	Acute lymphoblastic leukemia with lymphomatous features	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	MTAP
Disease	cv:C1835042	Melanoma astrocytoma syndrome	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	CDKN2A
Disease	C0398627	Inherited platelet disorder	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	RUNX1
Disease	C1335101	Occupational Malignant Neoplasm	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	cv:C0917713	Becker muscular dystrophy	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	DMD
Disease	cv:C0948368	McKusick Kaufman syndrome	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	MKKS
Disease	C0280391	Squamous cell carcinoma of the hypopharynx stage IV	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C0862636	Adenocarcinoma of the prostate metastatic	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C0265479	Chromosome 20, trisomy	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C0238518	Squamous cell carcinoma of vagina	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	CDKN2A
Disease	C1266009	Trichilemmocarcinoma	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	OMIN:606070	MYOPATHY, DISTAL 2; MPD2	OMIM	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	MATR3
Disease	C0013426	Dystrophy of vulva	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C1835398	LI-FRAUMENI SYNDROME 1	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C2750246	Pitt-Hopkins-Like Syndrome 1	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	CNTNAP2
Disease	C0038131	Stammering	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	CNTNAP2
Disease	C0862039	Precursor B-lymphoblastic lymphoma stage II	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	KMT2A
Disease	C2830012	Chemical Gastritis	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	cv:C0432268	Osteopathia striata with cranial sclerosis	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	AMER1
Disease	OMIN:612371	MAJOR AFFECTIVE DISORDER 7; MAFD7	OMIM	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	XBP1
Disease	OMIN:612067	DYSTONIA 16; DYT16	OMIM	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	PRKRA
Disease	C4275153	Hereditary glucocorticoid resistance	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	NR3C1
Disease	C1857977	MICROHYDRANENCEPHALY	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	NDE1
Disease	C0454542	Stuttering, Acquired	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	CNTNAP2
Disease	C4060446	Papilloma of breast	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C3899658	Childhood Gliosarcoma	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	OMIN:260500	PAPILLOMA OF CHOROID PLEXUS	OMIM	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	OMIN:610042	CORTICAL DYSPLASIA-FOCAL EPILEPSY SYNDROME	OMIM	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	CNTNAP2
Disease	cv:C1835931	Alpha/beta T-cell lymphopenia with gamma/delta T-cell expansion, severe cytomegalovirus infection, and autoimmunity	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	RAG1
Disease	C0345984	Solitary keratoacanthoma	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C1540600	Cerebral seizure	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	DMD
Disease	C0748861	Metastatic small cell carcinoma	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	ERG
Disease	C1851504	Aortic aneurysm, familial thoracic 4	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	MYH11
Disease	C1865644	Plantar Lipomatosis, Unusual Facies, and Developmental Delay	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TBL1XR1
Disease	C0431111	Rhabdomyosarcoma with ganglionic differentiation	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	ETV6
Disease	C0796548	Metastatic tumors of the Ewing's family	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	PTPRD
Disease	C3279470	HYPOTRICHOSIS 8	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	LPAR6
Disease	C2750451	CORNEAL DYSTROPHY, FUCHS ENDOTHELIAL, 3	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TCF4
Disease	C3809513	AORTIC ANEURYSM, FAMILIAL THORACIC 8	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	PRKG1
Disease	C1439275	Disseminated carcinoma	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	OMIN:612100	AUTISM, SUSCEPTIBILITY TO, 15; AUTS15	OMIM	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	CNTNAP2
Disease	OMIN:302045	CARDIOMYOPATHY, DILATED, 3B; CMD3B	OMIM	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	DMD
Disease	cv:C1857977	Microhydranencephaly	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	NDE1
Disease	C1298714	Congenital pelviureteric junction obstruction	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TSHZ3
Disease	C1292774	Acute myeloid leukemia, t(8;21) (q22;q22)	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	RUNX1T1
Disease	C1266167	Clear cell chondrosarcoma	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C2936816	Micromelic dysplasia, congenital, with dislocation of radius	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	GPC6
Disease	C0278586	Metastatic Ewing's Sarcoma	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	PTPRD
Disease	C4539857	CONGENITAL HEART DEFECTS AND SKELETAL MALFORMATIONS SYNDROME	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	ABL1
Disease	cv:CN143710	Short stature, optic nerve atrophy, and pelger-huet anomaly	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	NBAS
Disease	C1336007	Small Intestinal Sarcoma	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	MYH11
Disease	OMIN:611092	MENTAL RETARDATION, AUTOSOMAL RECESSIVE 6; MRT6	OMIM	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	GRIK2
Disease	C4310784	MENTAL RETARDATION, AUTOSOMAL DOMINANT 41	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TBL1XR1
Disease	20090730:Gudbjartsson	Atrial fibrillation	GWAS	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	ZFHX3
Disease	C1862871	ANHIDROSIS, ISOLATED, WITH NORMAL SWEAT GLANDS	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	ITPR2
Disease	cv:C1970431	Pitt-Hopkins syndrome	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TCF4
Disease	C0033936	Psychoses, Alcoholic	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	NCOA6
Disease	cv:CN180164	Aortic aneurysm, familial thoracic 8	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	PRKG1
Disease	cv:CN205763	Glucocorticoid resistance, generalized	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	NR3C1
Disease	C1334266	Intraurothelial Neoplasia	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	RB1
Disease	C1970198	MENTAL RETARDATION, AUTOSOMAL RECESSIVE 6	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	GRIK2
Disease	C0751527	Stuttering, Adult	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	CNTNAP2
Disease	cv:C0205770	Choroid plexus papilloma	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	cv:C1838547	Melanoma-pancreatic cancer syndrome	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	CDKN2A
Disease	C1332996	Childhood B Lymphoblastic Lymphoma	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	CDKN2A
Disease	cv:CN130586	Basal cell carcinoma, susceptibility to, 7	Clinical Variations	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C0039223	Tabes Dorsalis	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	DMD
Disease	C2931068	Desmoplastic cerebral astrocytoma of infancy	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C0232476	Absent peristalsis	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TSHZ3
Disease	C0545034	pituitary giant	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C0549608	VEINS/LYMPHATICS	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C1333324	Barretts esophagus with dysplasia	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	TP53
Disease	C1858054	BARDET-BIEDL SYNDROME 6	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	MKKS
Disease	C4518548	Non-intestinal type adenocarcinoma	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	ETV6
Disease	C4310767	CEREBRAL PALSY, SPASTIC QUADRIPLEGIC, 3	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	ADD3
Disease	C0442871	Microinvasive carcinoma	DisGeNET BeFree	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	FHIT
Disease	C0432268	Osteopathia striata cranial sclerosis	DisGeNET Curated	6.925E-3	1.000E0	2.799E-2	2.413E-1	1	1	AMER1
Disease	C1862941	Amyotrophic Lateral Sclerosis, Sporadic	DisGeNET Curated	7.003E-3	1.000E0	2.827E-2	2.437E-1	4	110	MATR3,ITPR2,TP53,EPHA3
Disease	C0023531	Leukoplakia	DisGeNET Curated	7.077E-3	1.000E0	2.853E-2	2.459E-1	3	57	CDKN2A,FHIT,TP53
Disease	C0023903	Liver neoplasms	DisGeNET Curated	7.257E-3	1.000E0	2.922E-2	2.519E-1	17	1296	CDKN2A,MYCN,TCF4,NCOA6,ABL1,NUP98,XBP1,LINGO2,NR3C1,KMT2C,MACROD2,UHRF1,ZFHX3,PRKG1,FHIT,TP53,EPHA3
