Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Disease	C0023269	leiomyosarcoma	DisGeNET Curated	5.464E-3	1.000E0	3.677E-2	2.949E-1	3	102	RB1,DMD,ZEB2
Disease	C0279583	Childhood T Acute Lymphoblastic Leukemia	DisGeNET BeFree	5.582E-3	1.000E0	3.741E-2	3.001E-1	2	32	MTAP,ETV6
Disease	C0027831	Neurofibromatosis 1	DisGeNET Curated	5.725E-3	1.000E0	3.822E-2	3.065E-1	4	205	NF1,MBNL1,DACH1,RUNX1
Disease	C1318544	M5b Acute differentiated monocytic leukemia	DisGeNET BeFree	5.767E-3	1.000E0	3.835E-2	3.076E-1	3	104	NF1,MLLT3,RUNX1
Disease	C0023480	Leukemia, Myelomonocytic, Chronic	DisGeNET Curated	5.922E-3	1.000E0	3.867E-2	3.102E-1	3	105	NF1,ETV6,RUNX1
Disease	C0810364	Cleft Lip with or without Cleft Palate	DisGeNET BeFree	5.929E-3	1.000E0	3.867E-2	3.102E-1	2	33	JARID2,CD44
Disease	C0205945	Sarcoma, Spindle Cell	DisGeNET Curated	5.929E-3	1.000E0	3.867E-2	3.102E-1	2	33	NF1,ETV6
Disease	C4054727	Infant Acute Lymphoblastic Leukemia	DisGeNET BeFree	5.929E-3	1.000E0	3.867E-2	3.102E-1	2	33	ETV6,FHIT
Disease	C0023015	Language Disorders	DisGeNET Curated	5.929E-3	1.000E0	3.867E-2	3.102E-1	2	33	CNTNAP2,ETV6
Disease	C0007129	Merkel cell carcinoma	DisGeNET Curated	6.080E-3	1.000E0	3.874E-2	3.107E-1	3	106	RB1,PAX5,FHIT
Disease	C1847319	PARAGANGLIOMA AND GASTRIC STROMAL SARCOMA	DisGeNET Curated	6.285E-3	1.000E0	3.874E-2	3.107E-1	2	34	CD44,ETV6
Disease	C1314694	Astrocytoma, low grade	DisGeNET BeFree	6.651E-3	1.000E0	3.874E-2	3.107E-1	2	35	NF1,CD44
Disease	C0206728	Plexiform Neurofibroma	DisGeNET Curated	6.651E-3	1.000E0	3.874E-2	3.107E-1	2	35	NF1,RUNX1
Disease	C0036439	Scoliosis, unspecified	DisGeNET Curated	6.651E-3	1.000E0	3.874E-2	3.107E-1	2	35	NF1,RUNX1
Disease	C0242596	Neoplasm, Residual	DisGeNET Curated	6.760E-3	1.000E0	3.874E-2	3.107E-1	4	215	ETV6,MLLT3,RUNX1,PBX1
Disease	C0264955	Idiopathic arterial calcification of infancy	DisGeNET Curated	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	ABCC6
Disease	C0024622	Malignant neoplasm of retina	DisGeNET BeFree	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	RB1
Disease	C0431692	Bilateral renal hypoplasia	DisGeNET Curated	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	PBX1
Disease	C1689817	Cardiomyopathy associated with another disorder	DisGeNET BeFree	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	DMD
Disease	C0556374	Drunk driving	DisGeNET BeFree	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	NR3C2
Disease	C2930900	Beta-sarcoglycanopathy	DisGeNET Curated	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	DMD
Disease	C2751594	LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 1	DisGeNET Curated	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	PAX5
Disease	C1320471	Mesoblastic nephroma, cellular	DisGeNET BeFree	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	ETV6
Disease	C3668940	Dmd-Associated Dilated Cardiomyopathy	DisGeNET Curated	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	DMD
Disease	C1862177	Diaphyseal medullary stenosis with malignant fibrous histiocytoma	DisGeNET Curated	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	MTAP
Disease	C0751901	Tic, Vocal	DisGeNET Curated	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	CNTNAP2
Disease	OMIN:162200	NEUROFIBROMATOSIS, TYPE I; NF1	OMIM	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	NF1
Disease	C0795836	Chromosome 10, monosomy 10p	DisGeNET BeFree	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	CELF2
Disease	C1562061	Microspherophakia	DisGeNET BeFree	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	LTBP3
Disease	C0016024	Fibroadenosis	DisGeNET BeFree	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	FHIT
Disease	C0596270	Cardiovascular Infections	DisGeNET BeFree	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	DMD
Disease	C0876993	Cardiac ventricular thrombosis	DisGeNET BeFree	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	DMD
Disease	C1850318	Omodysplasia type 1	DisGeNET Curated	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	CD44
Disease	C1336012	Small Lymphocytic Lymphoma with Plasmacytoid Differentiation	DisGeNET BeFree	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	PAX5
Disease	20090713:Falchi	Cutaneous nevi	GWAS	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	MTAP
Disease	20081125:Fung	Parkinson's disease	GWAS	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	DLG2
Disease	C0026851	Muscular Dystrophy, Animal	DisGeNET Curated	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	DMD
Disease	C0278582	Cervical carcinoma stage IB	DisGeNET BeFree	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	CD44
Disease	C0206713	Papilloma, Intraductal	DisGeNET BeFree	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	PRKG1
Disease	C0271388	Pendular Nystagmus	DisGeNET Curated	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	PAX5
Disease	C2751595	LEUKEMIA, ACUTE LYMPHOCYTIC, SUSCEPTIBILITY TO, 1	DisGeNET Curated	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	PAX5
Disease	C2931648	Larsen syndrome, dominant type	DisGeNET Curated	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	FLNB
Disease	C0334309	Adenocarcinoma in tubulovillous adenoma	DisGeNET BeFree	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	PAX5
Disease	C0854248	Pneumonia due to Gram negative bacteria	DisGeNET BeFree	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	CD44
Disease	20090121:Burgner	Kawasaki disease	GWAS	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	NAALADL2
Disease	C0432185	Aplasia of muscle	DisGeNET BeFree	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	DMD
Disease	C3489627	Stuttering, Familial Persistent 1	DisGeNET Curated	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	CNTNAP2
Disease	C1292776	Therapy-related acute myeloid leukemia and myelodysplastic syndrome	DisGeNET BeFree	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	RUNX1
Disease	C1858593	Limb-girdle muscular dystrophy, type 2E	DisGeNET Curated	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	DMD
Disease	OMIN:131440	MYELOPROLIFERATIVE DISORDER, CHRONIC, WITH EOSINOPHILIA	OMIM	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	ETV6
Disease	C2751597	LEUKEMIA, T-CELL ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO	DisGeNET Curated	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	PAX5
Disease	C2751598	LEUKEMIA, ACUTE LYMPHOBLASTIC, B-HYPERDIPLOID, SUSCEPTIBILITY TO	DisGeNET Curated	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	PAX5
Disease	OMIN:310200	MUSCULAR DYSTROPHY, DUCHENNE TYPE; DMD	OMIM	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	DMD
Disease	OMIN:300376	MUSCULAR DYSTROPHY, BECKER TYPE; BMD	OMIM	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	DMD
Disease	C2751596	LEUKEMIA, B-CELL ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO	DisGeNET Curated	6.989E-3	1.000E0	3.874E-2	3.107E-1	1	2	PAX5
Disease	C0280783	Juvenile Pilocytic Astrocytoma	DisGeNET Curated	7.027E-3	1.000E0	3.874E-2	3.107E-1	2	36	NF1,CD44
Disease	C0041207	Truncus Arteriosus, Persistent	DisGeNET Curated	7.027E-3	1.000E0	3.874E-2	3.107E-1	2	36	PAX5,PBX1
Disease	C0027092	Myopia	DisGeNET Curated	7.253E-3	1.000E0	3.985E-2	3.197E-1	3	113	RBFOX1,PAX5,ZEB2
Disease	C0553580	Ewings sarcoma	DisGeNET Curated	7.394E-3	1.000E0	4.044E-2	3.244E-1	5	349	NF1,PTPRD,RB1,CD44,ABCC6
Disease	C1860787	DOWN SYNDROME CRITICAL REGION	DisGeNET BeFree	7.412E-3	1.000E0	4.044E-2	3.244E-1	2	37	DSCAM,RUNX1
Disease	C0026998	Acute Myeloid Leukemia, M1	DisGeNET Curated	7.430E-3	1.000E0	4.044E-2	3.244E-1	3	114	NF1,CD44,RUNX1
Disease	C0349788	Arrhythmogenic Right Ventricular Dysplasia	DisGeNET Curated	7.806E-3	1.000E0	4.235E-2	3.397E-1	2	38	PRKG1,MEF2C
Disease	C0014474	Ependymoma	DisGeNET Curated	7.979E-3	1.000E0	4.302E-2	3.450E-1	3	117	NF1,PAX5,RUNX1
Disease	C0023462	Acute Megakaryocytic Leukemias	DisGeNET Curated	7.979E-3	1.000E0	4.302E-2	3.450E-1	3	117	ETV6,MLLT3,RUNX1
Disease	C0013336	Dwarfism	DisGeNET Curated	8.034E-3	1.000E0	4.318E-2	3.463E-1	4	226	NBAS,NF1,DMD,RUNX1
Disease	C1879321	Acute Myeloid Leukemia (AML-M2)	DisGeNET Curated	8.167E-3	1.000E0	4.375E-2	3.510E-1	3	118	NF1,CD44,RUNX1
Disease	C1332153	Acute Myeloid Leukemia Arising from Previous Myelodysplastic Syndrome	DisGeNET BeFree	8.209E-3	1.000E0	4.384E-2	3.517E-1	2	39	ETV6,RUNX1
Disease	C0079774	Peripheral T-Cell Lymphoma	DisGeNET Curated	8.358E-3	1.000E0	4.450E-2	3.569E-1	3	119	CD44,ETV6,PAX5
Disease	C0034013	Precocious Puberty	DisGeNET Curated	8.622E-3	1.000E0	4.562E-2	3.659E-1	2	40	CD44,DMD
Disease	C0014548	Epilepsy, Generalized	DisGeNET Curated	8.622E-3	1.000E0	4.562E-2	3.659E-1	2	40	RBFOX1,CHD2
Disease	C0027809	Neurilemmoma	DisGeNET Curated	8.747E-3	1.000E0	4.600E-2	3.689E-1	3	121	NF1,CD44,DMD
Disease	C0017154	Gastritis, Atrophic	DisGeNET Curated	8.747E-3	1.000E0	4.600E-2	3.689E-1	3	121	NBAS,CD44,FHIT
Disease	C0278701	Gastric Adenocarcinoma	DisGeNET Curated	8.782E-3	1.000E0	4.604E-2	3.693E-1	5	364	NBAS,MTAP,PTPRD,CD44,ZEB2
Disease	C0020538	Hypertensive disease	DisGeNET Curated	9.388E-3	1.000E0	4.900E-2	3.930E-1	9	1036	PTPRD,RB1,CNTNAP2,NR3C2,PAX5,PRKG1,DMD,ATP2B1,ABCC6
Disease	C0038325	Stevens-Johnson Syndrome	DisGeNET Curated	9.475E-3	1.000E0	4.900E-2	3.930E-1	2	42	CELF2,RB1
Disease	C0677055	CARCINOMA OF VULVA	DisGeNET BeFree	9.915E-3	1.000E0	4.900E-2	3.930E-1	2	43	RB1,CD44
Disease	C0035335	Retinoblastoma	DisGeNET Curated	1.029E-2	1.000E0	4.900E-2	3.930E-1	6	530	MTAP,NF1,RB1,CD44,SCYL1,ELF1
Disease	C0205824	Liposarcoma, Dedifferentiated	DisGeNET Curated	1.036E-2	1.000E0	4.900E-2	3.930E-1	2	44	NF1,RB1
Disease	C0265886	Overriding aorta	DisGeNET BeFree	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	MEF2C
Disease	C3279393	PXE, MODIFIER OF SEVERITY OF	DisGeNET Curated	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	ABCC6
Disease	C0456702	Severe childhood autosomal recessive muscular dystrophy	DisGeNET BeFree	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	DMD
Disease	C0206628	Mesoblastic Nephroma	DisGeNET BeFree	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	ETV6
Disease	C3150928	NF1 Microdeletion Syndrome	DisGeNET Curated	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	NF1
Disease	C0014818	Erythroplasia	DisGeNET BeFree	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	FHIT
Disease	C0393720	Reflex Epilepsy, Photosensitive	DisGeNET BeFree	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	CHD2
Disease	C0027125	Myotonia	DisGeNET Curated	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	MBNL1
Disease	C0685891	Congenital hypoplasia of thymus	DisGeNET BeFree	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	CELF2
Disease	C0432228	Brachyolmia	DisGeNET Curated	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	LTBP3
Disease	C0268505	Ocular albinism, type II	DisGeNET Curated	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	DMD
Disease	C0747078	Generalized osteopenia	DisGeNET BeFree	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	CD44
Disease	C0221287	Combined Hepatocellular Carcinoma and Cholangiocarcinoma	DisGeNET BeFree	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	CD44
Disease	C0018672	Head Banging	DisGeNET Curated	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	MEF2C
Disease	C2931875	Albinism with hemorrhagic diathesis and pigmented reticuloendothelial cells	DisGeNET Curated	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	RUNX1
Disease	cv:C0349639	Juvenile myelomonocytic leukemia	Clinical Variations	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	NF1
Disease	C1859727	Arterial calcification of infancy	DisGeNET Curated	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	ABCC6
Disease	C1867450	Pseudoxanthoma Elasticum, Incomplete	DisGeNET Curated	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	ABCC6
Disease	C3279392	PSEUDOXANTHOMA ELASTICUM, MODIFIER OF SEVERITY OF	DisGeNET Curated	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	ABCC6
Disease	C1859372	Calcification of Joints and Arteries	DisGeNET Curated	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	ABCC6
Disease	C0751359	Percussion Myotonia	DisGeNET Curated	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	MBNL1
Disease	C1833691	Otofaciocervical Syndrome	DisGeNET Curated	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	DACH1
Disease	C0005899	Body Rocking	DisGeNET Curated	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	MEF2C
Disease	C0751358	Myotonic Phenomenon	DisGeNET Curated	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	MBNL1
Disease	C0376359	Gronblad-Strandberg Syndrome	DisGeNET Curated	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	ABCC6
Disease	C1292773	Acute myeloid leukemia with multilineage dysplasia	DisGeNET Curated	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	RUNX1
Disease	C0349571	Pleomorphic adenoma of parotid gland	DisGeNET BeFree	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	FHIT
Disease	C0268418	Deficiency of glycerol kinase	DisGeNET Curated	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	DMD
Disease	C0877104	Retinal toxicity	DisGeNET BeFree	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	ABCC6
Disease	cv:C0033847	Pseudoxanthoma elasticum	Clinical Variations	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	ABCC6
Disease	C0553586	Cafe-au-lait macules with pulmonary stenosis	DisGeNET Curated	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	NF1
Disease	C0349391	Apraxia, Verbal	DisGeNET Curated	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	CNTNAP2
Disease	C0851265	Learning problems	DisGeNET BeFree	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	NF1
Disease	cv:C0029463	Osteosarcoma	Clinical Variations	1.047E-2	1.000E0	4.900E-2	3.930E-1	1	3	RB1
Disease	C0032580	Adenomatous Polyposis Coli	DisGeNET Curated	1.068E-2	1.000E0	4.985E-2	3.999E-1	5	382	FOCAD,NF1,CD44,NR3C2,FHIT
Disease	C0006111	Brain Diseases	DisGeNET Curated	1.074E-2	1.000E0	4.986E-2	4.000E-1	4	246	NRXN1,DSCAM,CNTNAP2,CHD2
Disease	C0155626	Acute myocardial infarction	DisGeNET BeFree	1.074E-2	1.000E0	4.986E-2	4.000E-1	4	246	RB1,NR3C2,DMD,ABCC6
